"","Domain_Meta.gage_id","Domain_Meta.station_nm","Domain_Meta.area_sqmi","Domain_Meta.HUC2","Domain_Meta.longitude","Domain_Meta.latitude","Domain_Meta.domainIDShort","Domain_Meta.domainIDLong"
"745","06468170","JAMES RIVER NR GRACE CITY, ND",1060,"10",-98.862885,47.5580525,NA,NA
"746","06468250","JAMES RIVER ABOVE ARROWWOOD LAKE NR KENSAL, ND",1200,"10",-98.7976057,47.3997189,784,9866
"747","06470800","BEAR CREEK NR OAKES, ND",357,"10",-98.0717676,46.2252439,777,9796
"748","06471200","MAPLE R AT ND-SD STATE LINE",766,"10",-98.4526004,45.93886156,NA,9795
"749","06477500","FIRESTEEL CR NEAR MOUNT VERNON,SD",588,"10",-98.2456658,43.77640219,785,9867
"750","06478690","WEST FORK VERMILLION R NEAR PARKER,SD",378,"10",-97.2051972,43.41562216,1980,10000
"751","06479215","BIG SIOUX RIVER NR FLORENCE,SD",68.3,"10",-97.1861904,45.18079549,NA,NA
"752","06479438","BIG SIOUX R NEAR WATERTOWN,SD",525,"10",-97.1650756,45.0060753,NA,NA
"753","06479500","BIG SIOUX R AT WATERTOWN,SD",806,"10",-97.1461856,44.94246436,770,9691
"754","06601000","Omaha Creek at Homer, Nebr.",174,"10",-96.4877778,42.32166667,818,10048
"755","06622700","NORTH BRUSH CREEK NEAR SARATOGA, WY",37.4,"10",-106.5205815,41.3702447,801,9997
"756","06623800","ENCAMPMENT RIVER AB HOG PARK CR, NR ENCAMPMENT, WY",72.7,"10",-106.824766,41.0235791,802,9998
"757","06632400","ROCK CREEK AB KING CANYON CANAL, NR ARLINGTON, WY",62.9,"10",-106.2227908,41.58524549,800,9996
"758","06708800","EAST PLUM CR ABV HASKINS GULCH NR CASTLE ROCK, CO",116,"10",-104.9046111,39.423,1981,8946
"759","06710150","BIG DRY CREEK BELOW C-470 AT HIGHLANDS RANCH, CO",11.2,"10",-104.927758,39.5633216,1982,8945
"760","06710385","BEAR CREEK ABOVE EVERGREEN, CO",103,"10",-105.3369444,39.63316667,1983,8944
"761","06775500","Middle Loup River at Dunning, Nebr.",1830,"10",-100.0995278,41.83091667,NA,NA
"762","06784000","South Loup River at Saint Michael, Nebr.",2320,"10",-98.7405556,41.0325,819,NA
"763","06803510","Little Salt Creek near Lincoln, Nebr.",43.6,"10",-96.6816667,40.89305556,822,10052
"764","06803530","Rock Creek near Ceresco, Nebr.",120,"10",-96.5441667,41.0158333,821,10051
"765","06814000","TURKEY C NR SENECA, KS",276,"10",-96.1086149,39.9477773,829,10127
"766","06821080","Little Platte River near Plattsburg, MO",65.4,"10",-94.407,39.56777778,722,NA
"767","06823500","Buffalo Creek near Haigler, Nebr.",172,"10",-101.8666667,40.03944444,1984,9814
"768","06846500","BEAVER C AT CEDAR BLUFFS, KS",1618,"10",-100.560148,39.98500557,NA,NA
"769","06847900","PRAIRIE DOG C AB KEITH SEBELIUS LAKE, KS",590,"10",-100.1006875,39.769727,NA,NA
"770","06853800","WHITE ROCK C NR BURR OAK, KS",227,"10",-98.2503276,39.89918,252,NA
"771","06869950","MULBERRY C NR SALINA, KS",261,"10",-97.6683699,38.8444476,826,10118
"772","06876700","SALT C NR ADA, KS",384,"10",-97.8369849,39.13916876,730,9176
"773","06878000","CHAPMAN C NR CHAPMAN, KS",300,"10",-97.0402922,39.031109,827,10119
"774","06885500","BLACK VERMILLION R NR FRANKFORT, KS",410,"10",-96.4427888,39.68194349,721,9087
"775","06888000","VERMILLION C NR WAMEGO, KS",243,"10",-96.2174979,39.34777386,731,NA
"776","06888500","MILL C NR PAXICO, KS",318,"10",-96.1691605,39.06472106,732,9183
"777","06889200","SOLDIER C NR DELIA, KS",149,"10",-95.8885992,39.23833024,NA,NA
"778","06889500","SOLDIER C NR TOPEKA, KS",290,"10",-95.7249828,39.0994439,734,9185
"779","06891810","STRANGER C NR POTTER, KS",184,"10",-95.162191,39.4477753,NA,NA
"780","06892000","STRANGER C NR TONGANOXIE, KS",406,"10",-95.0108006,39.1163912,736,9187
"781","06893500","Blue River at Kansas City, MO",188,"10",-94.5588889,38.957,1500,9228
"782","06895000","Crooked River near Richmond, MO",159,"10",-93.98,39.33266389,740,9227
"783","06899700","Shoal Creek near Braymer, MO",391,"10",-93.7671222,39.66848889,742,9288
"784","06903400","Chariton River near Chariton, IA",182,"10",-93.2598477,40.95189005,743,9289
"785","06906150","Long Branch Creek near Atlanta, MO",23,"10",-92.49325,39.89730556,741,9230
"786","06906800","Lamine River near Otterville, MO",543,"10",-92.9788333,38.70225,752,9349
"787","06909500","Moniteau Creek near Fayette, MO",75.1,"10",-92.5672222,39.1208333,744,9290
"788","06910750","Moreau River near Jefferson City, MO",561,"10",-92.1920278,38.52902778,1501,9291
"789","06910800","MARAIS DES CYGNES R NR READING, KS",177,"10",-95.961657,38.56695524,NA,NA
"790","06911490","SALT C AT LYNDON, KS",97.8,"10",-95.6847068,38.60139907,NA,NA
"791","06911900","DRAGOON C NR BURLINGAME, KS",114,"10",-95.8383205,38.7091737,NA,NA
"792","06916600","MARAIS DES CYGNES R NR KS-MO ST LINE, KS",3250,"10",-94.6130113,38.2186367,1985,9133
"793","06917000","L OSAGE R AT FULTON, KS",314,"10",-94.7041264,38.00892428,753,9457
"794","06917500","MARMATON R NR FORT SCOTT, KS",388,"10",-94.7027392,37.848929,1502,9458
"795","06918460","Turnback Creek above Greenfield, MO",252,"10",-93.8020278,37.4023611,756,9461
"796","06919500","Cedar Creek near Pleasant View, MO",420,"10",-93.8754918,37.83420277,755,9460
"797","06921070","Pomme de Terre River near Polk, MO",276,"10",-93.3703333,37.68266667,757,9462
"798","06921200","Lindley Creek near Polk, MO",112,"10",-93.2661944,37.7504722,758,9463
"799","06923940","Niangua River ab Lake Niangua nr Macks Creek, MO",522,"10",-92.8980556,37.8633333,759,9464
"800","06927000","Maries River at Westphalia, MO",257,"10",-91.9886111,38.43180556,751,9348
"801","06928000","Gasconade River near Hazelgreen, MO",1250,"10",-92.4518383,37.75920725,NA,NA
"802","06928300","Roubidoux Creek above Fort Leonard Wood, MO",165,"10",-92.2338056,37.6010833,NA,NA
"803","06928420","Roubidoux Creek at Polla Rd bl Ft. Leonard Wood",273,"10",-92.1833333,37.79194444,NA,NA
"804","06930000","Big Piney River near Big Piney, MO",560,"10",-92.0499167,37.66563889,NA,NA
"805","06932000","Little Piney Creek at Newburg, MO",200,"10",-91.9033333,37.90952778,NA,NA
"806","06934000","Gasconade River near Rich Fountain, MO",3180,"10",-91.8198889,38.38880556,764,9469
"807","07001985","Watkins Creek at Bellefontaine Neighbors, MO",5.19,"07",-90.1969167,38.76227778,1988,9181
"808","07010350","Meramec River at Cook Station, MO",199,"07",-91.4374833,37.8291472,NA,NA
"809","07014000","Huzzah Creek near Steelville, MO",259,"07",-91.2045842,37.97476757,NA,NA
"810","07014500","Meramec River near Sullivan, MO",1475,"07",-91.1084722,38.15852778,856,9285
"811","07021000","Castor River at Zalma, MO",423,"07",-90.0755,37.14663889,521,9282
"812","07030392","WOLF RIVER AT LAGRANGE, TN",210,"08",-89.246736,35.03258978,NA,NA
"813","07030500","WOLF RIVER AT ROSSVILLE, TN",503,"08",-89.5411896,35.05425748,547,9923
"814","07048550","West Fork White River east of Fayetteville, AR",123,"11",-94.0830556,36.05388889,1990,9625
"815","07049000","War Eagle Creek near Hindsville, AR",263,"11",-93.855,36.2,539,9624
"816","07050152","Roaring River at Roaring River State Park",35.7,"11",-93.8338086,36.58090188,537,9622
"817","07050690","Pearson Creek near Springfield, MO",21,"11",-93.1983889,37.17794444,1991,9483
"818","07053250","Yocum Creek near Oak Grove, AR",52.8,"11",-93.3561111,36.45444444,538,9623
"819","07053810","Bull Creek near Walnut Shade, MO",191,"11",-93.2068056,36.71775,532,9486
"820","07054080","Beaver Creek at Bradleyville, MO",298,"11",-92.9072778,36.77963889,531,9485
"821","07055646","Buffalo River near Boxley, AR",57.4,"11",-93.405,35.93888889,NA,NA
"822","07055875","Richland Creek near Witts Spring, AR",67.4,"11",-92.9288889,35.7972222,NA,NA
"823","07056000","Buffalo River near St. Joe, AR",829,"11",-92.7472222,35.98305556,NA,NA
"824","07056515","Bear Creek near Silver Hill, AR",83.1,"11",-92.7133333,35.94,NA,NA
"825","07056700","Buffalo River near Harriet, AR",1070,"11",-92.5775,36.06777778,541,9819
"826","07057500","North Fork River near Tecumseh, MO",561,"11",-92.2481389,36.62302778,534,9488
"827","07058000","Bryant Creek near Tecumseh, MO",570,"11",-92.3060556,36.6272222,533,9487
"828","07060710","North Sylamore Creek near Fifty Six, AR",58.1,"11",-92.2138889,35.99166667,546,9825
"829","07061270","East Fork Black River near Lesterville, MO",52.2,"11",-90.8424444,37.55255556,535,9489
"830","07064440","Current River at Montauk State Park, MO",58.8,"11",-91.6712593,37.44837816,NA,NA
"831","07064533","Current River above Akers, MO",295,"11",-91.5528056,37.37569444,NA,NA
"832","07065200","Jacks Fork near Mountain View, MO",185,"11",-91.6681988,37.05616377,NA,NA
"833","07065495","Jacks Fork at Alley Spring, MO",298,"11",-91.4430833,37.14816667,NA,NA
"834","07066000","Jacks Fork at Eminence, MO",398,"11",-91.3581667,37.1540833,NA,NA
"835","07067000","Current River at Van Buren, MO",1667,"11",-91.0135,36.99138889,NA,NA
"836","07068000","Current River at Doniphan, MO",2038,"11",-90.8476225,36.62200294,527,9476
"837","07071500","Eleven Point River near Bardley, MO",793,"11",-91.2008333,36.64869444,NA,NA
"838","07072000","Eleven Point River near Ravenden Springs, AR",1130,"11",-91.1141667,36.34638889,530,9479
"839","07075000"," Middle Fork of Little Red River at Shirley, AR",302,"11",-92.2927778,35.65666667,540,9818
"840","07083000","HALFMOON CREEK NEAR MALTA, CO",23.5,"11",-106.3891926,39.17221259,339,8978
"841","07096250","FOURMILE CREEK BELOW CRIPPLE CREEK NEAR VICTOR, CO",271,"11",-105.228041,38.66388094,1993,8979
"842","07103780","MONUMENT C AB N.GATE BLVD AT USAF ACADEMY, CO.",81.4,"11",-104.8466111,39.03102778,1994,9020
"843","07105490","CHEYENNE CREEK AT EVANS AVE AT COLORADO SPRINGS,CO",21.7,"11",-104.8641404,38.79054685,1996,9022
"844","07105945","ROCK CREEK ABOVE FORT CARSON RESERVATION, CO",6.77,"11",-104.8466403,38.707493,NA,9023
"845","07142300","RATTLESNAKE C NR MACKSVILLE, KS",784,"11",-98.8762067,37.8716826,373,10205
"846","07144780","NF NINNESCAH R AB CHENEY RE, KS",713,"11",-98.0139449,37.8625129,371,10203
"847","07145700","SLATE C AT WELLINGTON, KS",154,"11",-97.4036569,37.24946707,NA,10204
"848","07148400","Salt Fork Arkansas River nr Alva, OK",982,"11",-98.6481395,36.81503056,370,10202
"849","07149000","MEDICINE LODGE R NR KIOWA, KS",903,"11",-98.4709092,37.03891547,369,10201
"850","07151500","CHIKASKIA R NR CORBIN, KS",794,"11",-97.6019945,37.12891225,368,10200
"851","07167500","OTTER C AT CLIMAX, KS",129,"11",-96.2236107,37.70808736,374,10214
"852","07180500","CEDAR C NR CEDAR POINT, KS",110,"11",-96.8244648,38.19640618,367,10199
"853","07184000","LIGHTNING C NR MCCUNE, KS",197,"11",-95.0327428,37.2811711,366,10198
"854","07185090","Tar Creek near Commerce, OK",34.4,"11",-94.8532862,36.94367956,1997,9480
"855","07188653","Big Sugar Creek near Powell, MO",141,"11",-94.1822222,36.6158611,348,9482
"856","07189100","Buffalo Creek at Tiff City, MO",60.8,"11",-94.6041119,36.67090486,347,9481
"857","07191222","Beaty Creek near Jay, OK",59.1,"11",-94.7763388,36.35535924,375,10227
"858","07195800","Flint Creek at Springtown, AR",14.2,"11",-94.4336111,36.2561111,331,8949
"859","07196900","Baron Fork at Dutch Mills, AR",40.6,"11",-94.4863889,35.88,NA,NA
"860","07197000","Baron Fork at Eldon, OK",312,"11",-94.8385633,35.92120037,332,8950
"861","07197360","Caney Creek near Barber, OK",90.2,"11",-94.8563398,35.7850906,334,8952
"862","07208500","RAYADO CREEK NEAR CIMARRON, NM",65,"11",-104.9692889,36.37234444,NA,10159
"863","07226500","UTE CREEK NEAR LOGAN, NM",2060,"11",-103.5257944,35.43852778,364,NA
"864","07227420","Cramer Ck at US Hwy 54 nr Dalhart, TX",94.7,"11",-102.8931667,35.75125,363,NA
"865","07233500","Palo Duro Ck nr Spearman, TX",1076,"11",-101.305993,36.20225497,NA,9917
"866","07247250","Black Fork below Big Creek nr Page, OK",94.3,"11",-94.5121685,34.7737148,346,9352
"867","07249400","James Fork near Hackett, AR",147,"11",-94.4069444,35.1625,1998,9351
"868","07249800","Lee Creek at Short, OK",236,"11",-94.5319444,35.5658333,NA,NA
"869","07249920","Little Lee Creek near Nicut, OK",102,"11",-94.5569444,35.57305556,NA,NA
"870","07249985","Lee Creek near Short, OK",420,"11",-94.4641667,35.5172222,342,9025
"871","07250935","Jones Creek at Winfrey, AR",19.8,"11",-94.1030556,35.7358333,NA,NA
"872","07250965","Frog Bayou at Winfrey, AR",54.2,"11",-94.1136111,35.7222222,351,9505
"873","07250974","Jack Creek near Winfrey, AR",6.9,"11",-94.0916667,35.70444444,NA,NA
"874","07252000"," Mulberry River near Mulberry. AR",373,"11",-94.0152778,35.57694444,350,9504
"875","07257006","Big Piney Creek at Highway 164 near Dover, AR",306,"11",-93.1813889,35.5058333,353,9507
"876","07257500"," Illinois Bayou near Scottsville, AR",241,"11",-93.0411111,35.46638889,1999,9508
"877","07260000","Dutch Creek at Waltreak, AR",81.4,"11",-93.6130556,34.98694444,354,9509
"878","07261000","Cadron Creek near Guy, AR",169,"11",-92.4038889,35.2986111,355,9510
"879","07263295","Maumelle River at Williams Junction, AR",46.1,"11",-92.7744444,34.8761111,379,10297
"880","072632962","Bringle Creek at Martindale, AR",8.7,"11",-92.6811111,34.8811111,NA,NA
"881","072632971","Yount Creek near Martindale, AR",2.5,"11",-92.6466667,34.8897222,NA,NA
"882","072632982","Reece Creek at Little Italy, AR",4.96,"11",-92.5930556,34.93,NA,NA
"883","07291000","HOMOCHITTO RIVER AT EDDICETON, MS",181,"08",-90.7775,31.50305556,NA,NA
"884","07292500","HOMOCHITTO RIVER AT ROSETTA, MS",787,"08",-91.1094444,31.3247222,565,10125
"885","07299670","Groesbeck Ck at SH 6 nr Quanah, TX",303,"11",-99.7403719,34.35451979,358,NA
"886","07301410","Sweetwater Ck nr Kelton, TX",297,"11",-100.1209501,35.47310419,NA,9910
"887","07301500","North Fork Red River near Carter, OK",2652,"11",-99.5073128,35.16810838,360,NA
"888","07311800","S Wichita Rv nr Benjamin, TX",584,"11",-99.8009252,33.644257,NA,NA
"889","07311900","Wichita Rv nr Seymour, TX",1874,"11",-99.3886905,33.70036966,357,9908
"890","07315200","E Fk Little Wichita Rv nr Henrietta, TX",178,"11",-98.0850406,33.81287833,356,9906
"891","07315700","Mud Creek near Courtney, OK",574,"11",-97.566968,34.00426516,344,9140
"892","07329780","Honey Creek below Turner Falls near Davis, OK",16.4,"11",-97.1472406,34.4317552,362,10156
"893","07331300","Pennington Creek near Reagan, OK",66.2,"11",-96.70806,34.34759314,335,8953
"894","07332390","Blue River near Connerville, OK",162,"11",-96.6005579,34.383426,NA,NA
"895","07335700","Kiamichi River near Big Cedar, OK",39.6,"11",-94.6127236,34.63843685,336,8964
"896","07340300","Cossatot River near Vandervoort, AR",89.6,"11",-94.2363889,34.38,345,9188
"897","07342480","Middle Sulphur Rv at Commerce, TX",44.1,"11",-95.9155217,33.26650079,NA,NA
"898","07342500","S Sulphur Rv nr Cooper, TX",527,"11",-95.5949562,33.356499,2001,9221
"899","07346045","Black Cypress Bayou at Jefferson, TX",365,"11",-94.3574153,32.7779173,519,8980
"900","07348700","Bayou Dorcheat near Springhill, LA",605,"11",-93.39656,32.9945813,2002,10155
"901","07351500","Cypress Bayou near Keithville, LA",66,"11",-93.8277778,32.3,536,9579
"902","07359610","Caddo River near Caddo Gap, AR",136,"08",-93.6061111,34.38277778,594,10237
"903","07360200","Little Missouri River near Langley, AR",68.4,"08",-93.8997222,34.31166667,606,10292
"904","07362100","Smackover Creek near Smackover, AR",385,"08",-92.7766667,33.37527778,NA,10233
"905","07362500","Moro Creek near Fordyce, AR",240,"08",-92.3333333,33.7922222,592,10232
"906","07362587","Alum Fork Saline River near Reform, AR",27,"08",-92.9338889,34.7975,NA,NA
"907","07363000"," Saline River at Benton, AR",550,"08",-92.6102778,34.56777778,1503,10231
"908","07366200","Little Corney Bayou near Lillie, LA",208,"08",-92.6329305,32.9293064,552,9964
"909","07372200","Little River near Rochelle, LA",1899,"08",-92.3445833,31.7543363,2003,10131
"910","07373000","Big Creek at Pollock, LA",51,"08",-92.4084714,31.5362873,567,10130
"911","07375000","Tchefuncte River near Folsom, LA",103,"08",-90.2486954,30.6160223,563,10120
"912","07375800","Tickfaw River at Liverpool, LA",89.7,"08",-90.6734317,30.93073559,NA,NA
"913","07375960","Tickfaw River at Montpelier, LA",220,"08",-90.6431509,30.68629707,NA,NA
"914","07376000","Tickfaw River at Holden, LA",247,"08",-90.6773163,30.5038016,590,10163
"915","07376500","Natalbany River at Baptist, LA",79.5,"08",-90.545924,30.50435795,589,10162
"916","07377000","Amite River near Darlington, LA",580,"08",-90.8445454,30.8890694,NA,NA
"917","07378000","Comite River near Comite, LA",284,"08",-91.0737158,30.512689,NA,NA
"918","07378500","Amite River near Denham Springs, LA",1280,"08",-90.99038,30.464079,2005,10123
"919","08013000","Calcasieu River nr Glenmora, LA",499,"08",-92.6736111,30.99666667,551,9963
"920","08014500","Ouiska Chitto Creek Near Oberlin, LA",510,"08",-92.8931944,30.69875,550,9962
"921","08017300","S Fk Sabine Rv nr Quinlan, TX",78.7,"12",-96.2533118,32.89790085,2006,9293
"922","08023080","Bayou Grand Cane near Stanley, LA",72.5,"12",-93.9411609,31.9627225,1321,9702
"923","08023400","Bayou San Patricio near Benson, LA",80.2,"12",-93.65851499,31.8751667,1322,9703
"924","08025500","Bayou Toro near Toro, LA",148,"12",-93.5157295,31.30712737,1317,9576
"925","08029500","Big Cow Ck nr Newton, TX",128,"12",-93.7855556,30.81888889,1318,9577
"926","08031000","Cow Bayou nr Mauriceville, TX",83.3,"12",-93.9085058,30.18632045,NA,9578
"927","08041500","Village Ck nr Kountze, TX",860,"12",-94.2635215,30.3979862,1274,8990
"928","08049700","Walnut Ck nr Mansfield, TX",62.8,"12",-97.1019533,32.5809695,NA,8995
"929","08050800","Timber Ck nr Collinsville, TX",38.8,"12",-96.9472267,33.55455428,1275,8996
"930","08050840","Range Ck nr Collinsville, TX",29.2,"12",-96.8072191,33.52622016,NA,8997
"931","08065200","Upper Keechi Ck nr Oakwood, TX",150,"12",-95.8882938,31.56989618,2008,9012
"932","08066200","Long King Ck at Livingston, TX",141,"12",-94.9588237,30.716306,1277,9013
"933","08066300","Menard Ck nr Rye, TX",152,"12",-94.7797222,30.48138889,NA,9014
"934","08068325","Willow Ck nr Tomball, TX",41,"12",-95.5466084,30.10549526,2009,9016
"935","08068780","Little Cypress Ck nr Cypress, TX",41,"12",-95.6974463,30.01605437,1279,9015
"936","08070000","E Fk San Jacinto Rv nr Cleveland, TX",325,"12",-95.1040999,30.33659809,NA,NA
"937","08070200","E Fk San Jacinto Rv nr New Caney, TX",388,"12",-95.1243756,30.1454932,1281,9018
"938","08070500","Caney Ck nr Splendora, TX",105,"12",-95.3024361,30.25965789,2010,9019
"939","08075000","Brays Bayou at Houston, TX",94.9,"12",-95.412162,29.69717469,1504,9011
"940","08079600","DMF Brazos Rv at Justiceburg, TX",1466,"12",-101.1976302,33.03843236,1333,9907
"941","08082700","Millers Ck nr Munday, TX",104,"12",-99.4650825,33.32926607,1299,9310
"942","08086212","Hubbard Ck bl Albany, TX",613,"12",-99.1406299,32.73289717,1298,9309
"943","08086290","Big Sandy Ck abv Breckenridge, TX",280,"12",-99.0045146,32.64845613,NA,9308
"944","08095300","Middle Bosque Rv nr McGregor, TX",182,"12",-97.365845,31.50933179,250,9307
"945","08099300","Sabana Rv nr De Leon, TX",264,"12",-98.6056067,32.11402957,1287,9099
"946","08101000","Cowhouse Ck at Pidcoke, TX",455,"12",-97.8850244,31.2848902,1288,9100
"947","08103900","S Fk Rocky Ck nr Briggs, TX",33.3,"12",-98.0369676,30.91156805,NA,9312
"948","0810464660","N Fk San Gabriel Rv at Reagan Blvd nr Leander, TX",210,"12",-97.8492222,30.69775,1302,9314
"949","08104900","S Fk San Gabriel Rv at Georgetown, TX",133,"12",-97.6911204,30.6257499,1303,9315
"950","08128400","Middle Concho Rv abv Tankersley, TX",2084,"12",-100.7112125,31.42738264,NA,NA
"951","08130700","Spring Ck abv Twin Buttes Res nr San Angelo, TX",688,"12",-100.600931,31.3309973,NA,9317
"952","08131400","Pecan Ck nr San Angelo, TX",81.1,"12",-100.4459254,31.30905356,NA,9316
"953","08133250","N Concho Rv abv Sterling City, TX",201,"12",-101.105113,31.8973574,NA,9319
"954","08144500","San Saba Rv at Menard, TX",1135,"12",-99.7856254,30.91906245,2011,9320
"955","08150800","Beaver Ck nr Mason, TX",215,"12",-99.0958848,30.64351548,1308,9321
"956","08152900","Pedernales Rv nr Fredericksburg, TX",369,"12",-98.8697609,30.22048147,1312,9331
"957","08154700","Bull Ck at Loop 360 nr Austin, TX",22.3,"12",-97.7847301,30.37214825,2012,9323
"958","08155200","Barton Ck at SH 71 nr Oak Hill, TX",89.7,"12",-97.925565,30.29631587,NA,NA
"959","08155240","Barton Ck at Lost Ck Blvd nr Austin, TX",107,"12",-97.8447296,30.2740957,NA,NA
"960","08155400","Barton Ck abv Barton Spgs at Austin, TX",125,"12",-97.772228,30.26354168,2014,9330
"961","08158700","Onion Ck nr Driftwood, TX",124,"12",-98.0077859,30.08298924,NA,NA
"962","08158810","Bear Ck bl FM 1826 nr Driftwood, TX",12.2,"12",-97.9400076,30.15548749,NA,NA
"963","08158827","Onion Ck at Twin Creeks Rd nr Manchaca, TX",181,"12",-97.8211161,30.12632345,NA,NA
"964","08158860","Slaughter Ck at FM 2304 nr Austin, TX",23.1,"12",-97.8322279,30.1621554,NA,NA
"965","08159000","Onion Ck at US Hwy 183, Austin, TX",321,"12",-97.6886138,30.17798987,1505,9326
"966","08164000","Lavaca Rv nr Edna, TX",817,"12",-96.6863668,28.95998449,1313,9511
"967","08164300","Navidad Rv nr Hallettsville, TX",332,"12",-96.812756,29.466908,1314,9512
"968","08164600","Garcitas Ck nr Inez, TX",91.7,"12",-96.8191486,28.8913759,1320,9688
"969","08165300","N Fk Guadalupe Rv nr Hunt, TX",169,"12",-99.3869916,30.06409747,NA,NA
"970","08165500","Guadalupe Rv at Hunt, TX",288,"12",-99.3217122,30.06993074,NA,9180
"971","08166000","Johnson Ck nr Ingram, TX",114,"12",-99.2831006,30.10020707,1290,9178
"972","08171290","Blanco Rv at Halifax Rch nr Kyle, TX",391,"12",-97.9525,30.00555556,NA,NA
"973","08171300","Blanco Rv nr Kyle, TX",412,"12",-97.9100051,29.97938297,1284,9030
"974","08175000","Sandies Ck nr Westhoff, TX",549,"12",-97.4494353,29.2152475,1283,9028
"975","08176900","Coleto Ck at Arnold Rd Crsg nr Schroeder, TX",357,"12",-97.2263791,28.86165308,1285,9031
"976","08177300","Perdido Ck at FM 622 nr Fannin, TX",28,"12",-97.3172142,28.7516564,1286,9032
"977","08178880","Medina Rv at Bandera, TX",328,"12",-99.070035,29.72383537,1332,9780
"978","08181480","Leon Ck at IH 35, San Antonio, TX",219,"12",-98.5841856,29.32995837,1506,9781
"979","08186500","Ecleto Ck nr Runge, TX",239,"12",-97.7722221,28.92025419,1293,9199
"980","08189200","Copano Ck nr Refugio, TX",87.8,"12",-97.1124913,28.30361693,NA,9142
"981","08189300","Medio Ck nr Beeville, TX",204,"12",-97.656663,28.48305164,NA,NA
"982","08189500","Mission Rv at Refugio, TX",690,"12",-97.2791593,28.29195088,1295,9295
"983","08190000","Nueces Rv at Laguna, TX",737,"12",-99.997287,29.42856679,1315,9513
"984","08190500","W Nueces Rv nr Brackettville, TX",694,"12",-100.2391667,29.48108333,NA,NA
"985","08194200","San Casimiro Ck nr Freer, TX",469,"12",-98.9669678,27.96501329,1323,9763
"986","08195000","Frio Rv at Concan, TX",389,"12",-99.7047756,29.48856496,NA,9766
"987","08196000","Dry Frio Rv nr Reagan Wells, TX",126,"12",-99.7814452,29.50467576,1324,9764
"988","08198000","Sabinal Rv nr Sabinal, TX",206,"12",-99.4928241,29.4910644,1325,NA
"989","08198500","Sabinal Rv at Sabinal, TX",241,"12",-99.4804722,29.31430556,NA,9767
"990","08200000","Hondo Ck nr Tarpley, TX",95.6,"12",-99.2476889,29.57003056,1330,9770
"991","08200977","Middle Verde Ck at SH 173 nr Bandera, TX",38.9,"12",-99.0969444,29.56777778,1329,9769
"992","08201500","Seco Ck at Miller Rh nr Utopia, TX",45,"12",-99.4030997,29.573284,NA,NA
"993","08202700","Seco Ck at Rowe Rh nr D'Hanis, TX",168,"12",-99.2878185,29.37078917,NA,9771
"994","08210400","Lagarto Ck nr George West, TX",155,"12",-98.0969482,28.05973533,NA,9143
"995","08212400","Los Olmos Ck nr Falfurrias, TX",480,"12",-98.1358378,27.26448618,NA,9027
"996","08267500","RIO HONDO NEAR VALDEZ, NM",36.2,"13",-105.5565222,36.5417972,1338,10070
"997","08269000","RIO PUEBLO DE TAOS NEAR TAOS, NM",66.6,"13",-105.5036111,36.43944444,1339,10071
"998","08271000","RIO LUCERO NEAR ARROYO SECO, NM",16.6,"13",-105.5309639,36.50828889,1337,10069
"999","08277470","RIO PUEBLO NR PENASCO, NM",101,"13",-105.6027889,36.16846667,1340,10072
"1000","08302500","TESUQUE CREEK ABOVE DIVERSIONS NEAR SANTA FE, NM",11.7,"13",-105.9049528,35.73955556,NA,10073
"1001","08315480","SANTA FE RIVER ABOVE MCCLURE RES, NR SANTA FE, NM",13.5,"13",-105.8228333,35.68891667,1336,10068
"1002","08324000","JEMEZ RIVER NEAR JEMEZ, NM",470,"13",-106.7434389,35.6619833,1335,10067
"1003","08377900","RIO MORA NEAR TERRERO, NM",53.2,"13",-105.6580278,35.77711389,NA,NA
"1004","08378500","PECOS RIVER NEAR PECOS, NM",189,"13",-105.6827028,35.70835,1344,10196
"1005","08380500","GALLINAS CREEK NEAR MONTEZUMA, NM",84,"13",-105.3188306,35.65199444,NA,10197
"1006","08386505","RIO RUIDOSO AT RUIDOSO, NM",18.3,"13",-105.7263083,33.33653056,1342,10194
"1007","08400000","FOURMILE DRAW NR LAKEWOOD, NM",265,"13",-104.3689694,32.67268889,NA,10275
"1008","08401200","SOUTH SEVEN RIVERS NR LAKEWOOD, NM",220,"13",-104.4213889,32.5886111,NA,10274
"1009","08405105","DARK CANYON DRAW NEAR WHITES CITY, NM",327,"13",-104.3491667,32.29043056,NA,10276
"1010","08408500","DELAWARE RIVER NR RED BLUFF, NM",689,"13",-104.0544556,32.02314167,2019,10193
"1011","08447020","Independence Ck nr Sheffield, TX",763,"13",-101.7331788,30.4521221,2020,9141
"1012","09035900","SOUTH FORK OF WILLIAMS FORK NEAR LEAL, CO",27.4,"14",-106.0305734,39.79581958,381,8993
"1013","09050100","TENMILE CREEK BL NORTH TENMILE C, AT FRISCO, CO.",92.2,"14",-106.1105765,39.57526424,2021,8998
"1014","09051050","STRAIGHT CR BLW LASKEY GULCH NR DILLON, CO",18.4,"14",-106.040296,39.6397087,2022,8999
"1015","09059500","PINEY RIVER NEAR STATE BRIDGE, CO",84.7,"14",-106.5743472,39.7957222,2023,8992
"1016","09064600","EAGLE RIVER NEAR MINTURN, CO",186,"14",-106.402529,39.55387495,2024,9002
"1017","09065500","GORE CREEK AT UPPER STATION, NEAR MINTURN, CO.",14.5,"14",-106.2780823,39.6258193,386,9004
